id,text,label
159,浙江省杭州市余杭区临东路0000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
160,上城区钱江路望江家园东园00幢电联,B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi E-poi B-subpoi E-subpoi B-houseno I-houseno E-houseno O O
161,福建省龙岩市新罗区西城街道九一南路000号市体育中心进强游泳池,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi E-poi B-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
162,瓯北镇罗浮大街楠江西路000号,B-town I-town E-town B-road I-road I-road E-road B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
163,中国浙江省温州市龙湾区永强大道0000号,O O B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
164,金华浦江县汇泉路000号,B-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
165,浙江省嵊州市三江街道环城南路000号,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
166,杭州市西湖区留下镇古灵慈桥,B-city I-city E-city B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi E-poi
167,湖塘镇西屋工业园0区0楼,B-town I-town E-town B-devzone I-devzone I-devzone I-devzone E-devzone B-poi E-poi B-floorno E-floorno
168,虎门镇永新街一巷0号恒丰楼A栋六楼,B-town I-town E-town B-road I-road E-road B-road E-road B-roadno E-roadno B-poi I-poi E-poi B-houseno E-houseno O O
169,桐庐县旧县街道上联村邹家边00号,B-district I-district E-district B-town I-town I-town E-town B-community I-community E-community B-community I-community E-community B-houseno I-houseno E-houseno
170,浙江省温州市瑞安市瑞安塘下罗凤北工业区,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-district E-district B-poi E-poi B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone
171,嘉善大道0000号浙江智联电子有限公司,B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
172,温州苍南县金乡镇北门绿岛小区A幢0单元0楼仓库电联,B-city E-city B-district I-district E-district B-town I-town E-town B-poi E-poi B-poi I-poi I-poi E-poi B-houseno E-houseno B-cellno I-cellno E-cellno B-floorno E-floorno B-subpoi E-subpoi O O
173,浙江省舟山市定海区东河中路00号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno E-roadno
174,浙江绍兴市诸暨市安华镇浙江省绍兴市诸暨市安华镇丰江周村,B-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-community I-community I-community E-community
175,四川省成都市温江区黄金路0000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
176,福建省漳州市东山县铜陵镇铜亭街000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
177,建丰村建河路00弄0-0号,B-community I-community E-community B-road I-road E-road B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
178,浙江省杭州市上城区河坊街000号_吴山品悦,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno O B-poi I-poi I-poi E-poi
179,嘉定工业区远香舫新苑000栋00楼,B-devzone I-devzone I-devzone I-devzone E-devzone B-poi I-poi E-poi B-subpoi E-subpoi B-houseno I-houseno I-houseno E-houseno B-floorno I-floorno E-floorno
180,西乡共和工业路明月花都,B-district E-district B-road I-road I-road I-road E-road B-poi I-poi I-poi E-poi
181,浙江省义乌市稠城街道下骆宅振兴东路00号三楼,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-community I-community E-community B-road I-road I-road E-road B-roadno I-roadno E-roadno B-floorno E-floorno
182,浙江省台州市玉环县清港镇迎宾路五号电信手机店,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno E-roadno B-poi I-poi I-poi I-poi E-poi
183,栋梁北路000号南太湖电子商务城0栋00楼,B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno O B-poi I-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno O O O
184,江苏省镇江市润州区江苏省镇江市润州区,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district
185,上海市市辖区黄浦区老西门街道陆家浜路0000号A堂口奶茶店,B-city I-city E-city B-district I-district E-district B-district I-district E-district B-town I-town I-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi
186,江苏省南通市海门市江苏省南通市海门市圩角,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town E-town
187,浙江省嘉兴市晴湾一期,B-prov I-prov E-prov B-city I-city E-city B-poi E-poi B-subpoi E-subpoi
188,江苏省盐城市人民北路北闸0组孙家巷000号,B-prov I-prov E-prov B-city I-city E-city B-road I-road I-road E-road B-community E-community B-village_group E-village_group B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
189,大学路新村00栋,B-poi I-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno
190,绍兴市漓渚镇六峰村兴力特陶瓷厂,B-city I-city E-city B-town I-town E-town B-community I-community E-community B-poi I-poi I-poi I-poi I-poi E-poi
191,浙江省杭州市江干区下沙0号路交叉口鹏轩汽修00楼东面,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town E-town B-road I-road E-road B-intersection I-intersection E-intersection B-poi I-poi I-poi E-poi B-floorno I-floorno E-floorno B-assist E-assist
192,四川省宜宾县观音镇龙驼村,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-community I-community E-community
193,浙江省杭州拱墅区祥符街道长青嘉苑0幢00单元,B-prov I-prov E-prov B-city E-city B-district I-district E-district B-town I-town I-town E-town B-poi I-poi I-poi E-poi B-houseno E-houseno O O O O
194,浙江省温州市苍南县纺织五街000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
195,付村镇清坊南街000号联创箱包厂,B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi E-poi
196,浙江省宁波市江北区北海路000号正和电商园,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-devzone I-devzone I-devzone I-devzone E-devzone
197,永康市名园北大道000号电联,B-district I-district E-district B-road I-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno O O
198,萧山经济技术开发区建设0路0000号,B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
199,杭州萧山闻堰镇_王经理_,B-city E-city B-district E-district B-town I-town E-town O O O O O
200,灵溪镇新世纪,B-town I-town E-town B-poi I-poi E-poi
201,浙江省杭州市余杭区仁和镇,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town
202,浙江台州市路桥区玉宏半岛花园0幢,B-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno
203,浙江省绍兴市越城区灵芝镇颐高广场0号楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno
204,国际商贸城四区九楼000街,B-poi I-poi I-poi I-poi E-poi B-subpoi E-subpoi B-floorno E-floorno B-road I-road I-road E-road
205,绍兴市柯桥国际物流中心秋歌,B-city I-city E-city B-district E-district B-poi I-poi I-poi I-poi I-poi E-poi B-subpoi E-subpoi
206,东阳市东阳白云街道甑山路永金路0号,B-city I-city E-city B-city E-city B-town I-town I-town E-town B-road I-road E-road B-road I-road E-road B-roadno E-roadno
207,浙江省嘉兴嘉兴市南湖区长新公寓0期电联,B-prov I-prov E-prov B-city E-city B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-subpoi E-subpoi O O
208,杜元小区000栋杜元小区-00栋,B-poi I-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno B-poi I-poi I-poi E-poi O B-houseno I-houseno E-houseno
209,芯坛高赞高桂南0路00号文三,B-town E-town B-community E-community B-road I-road I-road I-road E-road B-roadno I-roadno E-roadno B-poi E-poi
210,天台县赤城街道赤城路000号,B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
211,义乌福田市场A区四楼,B-district E-district B-poi I-poi I-poi E-poi B-subpoi E-subpoi B-floorno E-floorno
212,金华高山头小区000幢0号楼店面,B-city E-city B-poi I-poi I-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno B-houseno I-houseno E-houseno B-subpoi E-subpoi
213,永嘉县瓯北镇浦西水果市场啊宝通讯,B-district I-district E-district B-town I-town E-town B-poi I-poi I-poi I-poi I-poi E-poi B-subpoi I-subpoi I-subpoi E-subpoi
214,泽国镇夹屿村双峰大道000号,B-town I-town E-town B-community I-community E-community B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
215,浙江省平湖城西路清波公寓南大门,B-prov I-prov E-prov B-district E-district B-road I-road E-road B-poi I-poi I-poi E-poi B-poi I-poi E-poi
216,东街街道荼亭路000号领海天城,B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
217,瓯北镇浦西工业区_利民医院后面立胜阀门,B-town I-town E-town B-devzone I-devzone I-devzone I-devzone E-devzone O B-poi I-poi I-poi E-poi B-assist E-assist B-poi I-poi I-poi E-poi
218,张陈线杭州市余杭区人民法院塘栖人民法庭,B-road I-road E-road B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-poi I-poi I-poi I-poi I-poi E-poi
219,宁波市慈溪市宗汉街道新界村老屋头0号,B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-community I-community E-community B-community I-community E-community B-houseno E-houseno
220,浙江省杭州市杭州市绪塘镇,B-prov I-prov E-prov B-city I-city E-city B-city I-city E-city B-town I-town E-town
221,浙江省永康市古山镇后林村,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-community I-community E-community
222,塘下镇花园工业区瑞安同帆锁业有限公司,B-town I-town E-town B-devzone I-devzone I-devzone I-devzone E-devzone B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
223,武川路000弄000号,B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-houseno I-houseno I-houseno E-houseno
224,浙江省宁波市北仑区兴业一路0号创业大厦,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno E-roadno B-poi I-poi I-poi E-poi
225,浙江省嘉兴市海宁市长田岸000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-community I-community E-community B-houseno I-houseno I-houseno E-houseno
226,富春街道太平桥社区文苑路000号九单元,B-town I-town I-town E-town B-community I-community I-community I-community E-community B-road I-road E-road B-roadno I-roadno I-roadno E-roadno O O O
227,浙江省嘉兴市嘉善县嘉善经济技术开发区之江路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
228,浙江省永康市电动小区00幢0单元,B-prov I-prov E-prov B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno B-cellno I-cellno E-cellno
229,浙江省衢州市柯城区石梁镇寺桥村,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-community I-community E-community
230,广东省四会市城中街道仓丰大道东侧旁兴盛宾馆楼下,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-road I-road I-road E-road B-assist E-assist S-assist B-poi I-poi I-poi E-poi B-assist E-assist
231,塘下镇北工业区凤都一路000号八栋五楼,B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-houseno E-houseno B-floorno E-floorno
232,嘉兴桐乡崇福镇星火村00号电联,B-city E-city B-district E-district B-town I-town E-town B-community I-community E-community B-houseno I-houseno E-houseno O O
233,和睦街道萍水街0000号口腔医院,B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
234,浙江省绍兴市袍江财富中心步行街000号,B-prov I-prov E-prov B-city I-city E-city B-community E-community B-poi I-poi I-poi E-poi B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
235,凤岗街道新城西路一品莲城0栋0单元,B-town I-town I-town E-town B-road I-road I-road E-road B-poi I-poi I-poi E-poi B-houseno E-houseno B-cellno I-cellno E-cellno
236,民和路0000号三宏国际大厦00层杭州市萧山钱江世纪城管理委员会,B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi B-floorno I-floorno E-floorno B-city I-city E-city B-district E-district B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
237,浙江省杭州市拱墅区杭州南方机电,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi I-poi I-poi E-poi
238,浙江省温州市瑞安市蔡宅东路,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road
239,河南省安阳市龙安区王潘流村委会门口,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-community I-community I-community I-community I-community E-community B-poi E-poi
240,宁波江东家乐福乐语通讯,B-city E-city B-district E-district B-poi I-poi E-poi B-subpoi I-subpoi I-subpoi E-subpoi
241,浙江省杭州市西湖区转塘街道中国美术学院象山中心校区山南宿舍,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi B-poi I-poi I-poi E-poi
242,嘉兴海盐县武原镇朝阳西路000号电联,B-city E-city B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno O O
